TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,BalanceChange,Day_of_Week,TransactionHour,AverageTransactionAmount,Cluster,DistanceToCentroid,DBSCAN_Cluster,Cluster_Description,AnomalyScore,IsAnomaly,AnomalyLabel,Fraud_Risk_Score
TX001083,AC00200,136.05,2023-01-23 16:19:25,Debit,Atlanta,D000362,82.115.199.37,M068,Online,24,Student,63,3,1127.54,2024-11-04 08:12:00,991.49,Monday,16,221.06714285714287,1,0.1960601678235114,1,Suspicious Group 1,0.00989982672610612,1,Normal,59.9
TX001084,AC00086,11.57,2023-12-20 16:17:16,Credit,New York,D000550,116.106.207.139,M037,Branch,56,Retired,64,1,2061.61,2024-11-04 08:10:56,2073.1800000000003,Wednesday,16,455.7242857142857,1,0.6113445919944047,0,Normal,0.1658790049593008,1,Normal,12.53
TX001085,AC00139,102.34,2023-05-18 16:19:38,Debit,San Antonio,D000376,116.43.88.219,M076,Online,51,Doctor,78,1,9326.28,2024-11-04 08:09:36,9223.94,Thursday,16,177.72,1,0.3296062938270513,0,Normal,0.1668206817441759,1,Normal,12.25
TX001086,AC00154,7.82,2023-01-09 17:56:30,Debit,Boston,D000063,40.45.69.120,M090,ATM,36,Engineer,273,1,2240.49,2024-11-04 08:09:35,2232.6699999999996,Monday,17,173.886,2,1.3764903996637436,0,Normal,0.07622258630583012,1,Normal,39.76
TX001087,AC00403,79.43,2023-07-24 17:30:24,Debit,Dallas,D000393,143.212.47.226,M009,ATM,74,Retired,72,1,6579.37,2024-11-04 08:07:37,6499.94,Monday,17,122.57124999999999,1,0.380203746864049,0,Normal,0.19134177729248508,1,Normal,4.8
TX001088,AC00330,386.97,2023-01-31 16:51:55,Debit,Raleigh,D000324,107.247.202.71,M098,Branch,58,Retired,137,1,1876.35,2024-11-04 08:06:24,1489.3799999999999,Tuesday,16,216.66750000000002,2,0.9794237533649065,0,Normal,0.18468904494534943,1,Normal,6.82
TX001089,AC00362,51.22,2023-06-29 16:11:08,Debit,Fresno,D000083,49.29.37.185,M040,Branch,23,Student,82,1,1664.59,2024-11-04 08:10:07,1613.37,Thursday,16,249.27666666666667,1,0.5128593221421293,0,Normal,0.19072675764526753,1,Normal,4.99
TX001090,AC00423,256.05,2023-06-07 16:26:52,Debit,Nashville,D000304,4.105.134.118,M009,ATM,54,Retired,35,1,6910.18,2024-11-04 08:11:46,6654.13,Wednesday,16,506.3566666666666,1,0.5255199069623419,0,Normal,0.17941573737198246,1,Normal,8.42
TX001091,AC00286,7.79,2023-06-16 17:33:15,Debit,Los Angeles,D000214,221.105.243.251,M097,Branch,34,Doctor,298,1,1319.85,2024-11-04 08:09:15,1312.06,Friday,17,90.67333333333333,2,1.7007946358822912,0,Normal,0.05046798250976048,1,Normal,47.58
TX001092,AC00332,233.71,2023-10-03 17:06:56,Debit,Louisville,D000476,35.67.21.23,M073,Branch,63,Doctor,11,1,6095.5,2024-11-04 08:08:48,5861.79,Tuesday,17,294.95125,1,0.8302141915187833,0,Normal,0.13070493759304153,1,Normal,23.22
TX001093,AC00080,176.37,2023-01-16 16:38:57,Debit,Boston,D000501,129.102.184.189,M057,Branch,55,Retired,126,1,2420.86,2024-11-04 08:07:09,2244.4900000000002,Monday,16,373.06166666666667,1,0.8291125668650241,0,Normal,0.19722037179321655,1,Normal,3.02
TX001094,AC00150,122.63,2023-04-20 18:39:10,Debit,Milwaukee,D000112,219.193.239.152,M029,Branch,21,Student,153,1,359.06,2024-11-04 08:10:10,236.43,Thursday,18,290.08,2,0.5571140954879434,0,Normal,0.16535886406040562,1,Normal,12.69
TX001095,AC00441,86.41,2023-03-27 17:54:30,Debit,Fresno,D000061,168.55.199.214,M099,ATM,75,Retired,125,1,3128.71,2024-11-04 08:11:25,3042.3,Monday,17,317.9483333333333,1,0.88658718047156,0,Normal,0.19965035082805555,1,Normal,2.28
TX001096,AC00196,21.57,2023-10-26 16:11:13,Debit,San Francisco,D000655,136.105.231.135,M071,ATM,54,Retired,71,1,7587.48,2024-11-04 08:09:29,7565.91,Thursday,16,337.8966666666667,1,0.575798582189829,0,Normal,0.18229653012742292,1,Normal,7.55
TX001097,AC00444,82.67,2023-08-25 16:40:17,Debit,Milwaukee,D000466,185.23.87.107,M014,Branch,26,Student,46,1,290.59,2024-11-04 08:07:11,207.91999999999996,Friday,16,124.0925,1,0.48257919623330503,0,Normal,0.13665131562760824,1,Normal,21.41
TX001098,AC00295,451.35,2023-09-05 18:45:04,Credit,Baltimore,D000440,42.61.10.112,M028,Branch,47,Engineer,223,1,7707.96,2024-11-04 08:07:07,8159.31,Tuesday,18,249.90166666666667,2,1.010671227483414,0,Normal,0.12005974895316734,1,Normal,26.45
TX001099,AC00157,299.42,2023-12-04 17:25:18,Credit,San Jose,D000516,133.63.96.21,M005,Branch,63,Retired,53,1,4735.41,2024-11-04 08:09:38,5034.83,Monday,17,249.81800000000004,1,0.4348597407386016,0,Normal,0.18887576294250402,1,Normal,5.55
TX001100,AC00456,543.47,2023-08-14 17:18:07,Debit,Los Angeles,D000388,160.212.125.105,M092,ATM,18,Student,122,1,6165.03,2024-11-04 08:11:42,5621.5599999999995,Monday,17,280.9636363636364,0,0.9458036762393405,0,Normal,0.1556127037274132,1,Normal,15.65
TX001101,AC00271,346.76,2023-12-29 16:32:37,Credit,San Jose,D000299,39.129.125.110,M055,Branch,21,Student,116,1,1637.75,2024-11-04 08:09:55,1984.51,Friday,16,142.30599999999998,1,0.8721205554575989,0,Normal,0.1902883265168525,1,Normal,5.12
TX001102,AC00462,47.48,2023-02-20 16:47:23,Debit,El Paso,D000198,196.244.194.198,M027,Branch,24,Student,66,1,585.52,2024-11-04 08:08:50,538.04,Monday,16,82.36666666666666,1,0.48643628629329216,0,Normal,0.16427840012366762,1,Normal,13.02
TX001103,AC00310,64.92,2023-05-19 18:47:11,Debit,Atlanta,D000110,186.57.149.225,M082,Branch,58,Engineer,236,1,5481.76,2024-11-04 08:11:10,5416.84,Friday,18,439.97714285714284,2,0.8207312219265792,0,Normal,0.13636524454051346,1,Normal,21.5
TX001104,AC00189,350.72,2023-08-02 16:37:39,Credit,Fresno,D000679,46.150.175.171,M035,ATM,28,Student,48,1,1982.9,2024-11-04 08:07:16,2333.62,Wednesday,16,302.014,1,0.6234305788498468,0,Normal,0.17672344102904453,1,Normal,9.24
TX001105,AC00328,3.8,2023-08-01 16:13:25,Debit,Charlotte,D000286,8.244.162.185,M057,Online,65,Doctor,174,1,5766.96,2024-11-04 08:12:18,5763.16,Tuesday,16,150.746,2,0.6856042915737465,0,Normal,0.1531815693600918,1,Normal,16.39
TX001106,AC00057,22.54,2023-08-29 16:19:14,Debit,El Paso,D000075,161.161.26.115,M044,Online,26,Engineer,42,1,7139.11,2024-11-04 08:10:34,7116.57,Tuesday,16,225.52399999999997,1,0.6819577972617705,0,Normal,0.1649898961071654,1,Normal,12.8
TX001107,AC00360,767.14,2023-08-29 16:24:23,Credit,Mesa,D000441,16.94.155.46,M039,Branch,62,Retired,38,1,4732.57,2024-11-04 08:08:42,5499.71,Tuesday,16,322.37166666666667,0,1.1157075072765832,0,Normal,0.12272824886280997,1,Normal,25.64
TX001108,AC00209,167.47,2023-12-01 17:45:19,Debit,Sacramento,D000002,175.166.115.182,M024,ATM,35,Engineer,103,1,2293.13,2024-11-04 08:12:04,2125.6600000000003,Friday,17,275.566,1,0.5046601738686752,0,Normal,0.19241370621409737,1,Normal,4.47
TX001109,AC00390,43.65,2023-10-30 16:23:34,Credit,Charlotte,D000236,41.82.55.163,M066,Branch,30,Engineer,212,1,2870.67,2024-11-04 08:11:55,2914.32,Monday,16,161.08142857142857,2,0.6240491301948619,0,Normal,0.1357872691634247,1,Normal,21.67
TX001110,AC00061,391.08,2023-04-28 17:12:06,Debit,Fresno,D000290,35.220.238.127,M029,Online,56,Retired,105,1,6885.16,2024-11-04 08:10:52,6494.08,Friday,17,191.41199999999998,1,0.8699819582108076,0,Normal,0.1945279745472206,1,Normal,3.83
TX001111,AC00345,390.77,2023-10-30 16:02:32,Debit,Portland,D000548,180.224.54.115,M045,Online,44,Doctor,34,1,5500.56,2024-11-04 08:09:06,5109.790000000001,Monday,16,314.1388888888889,1,0.8451881164840929,0,Normal,0.1659932652560267,1,Normal,12.5
TX001112,AC00254,508.16,2023-03-28 18:19:10,Debit,Mesa,D000010,7.28.148.225,M038,ATM,39,Engineer,131,1,5609.44,2024-11-04 08:09:54,5101.28,Tuesday,18,200.665,0,1.0857016069509267,0,Normal,0.16398313968858197,1,Normal,13.11
TX001113,AC00271,36.76,2023-04-10 16:51:43,Credit,Philadelphia,D000380,58.1.27.124,M053,Online,65,Retired,108,1,1228.93,2024-11-04 08:12:08,1265.69,Monday,16,142.30599999999998,1,0.7735309724391379,0,Normal,0.18669028888930905,1,Normal,6.21
TX001114,AC00451,332.33,2023-06-20 17:05:38,Debit,Kansas City,D000128,52.1.78.30,M039,ATM,27,Student,101,1,192.63,2024-11-04 08:11:27,-139.7,Tuesday,17,307.276,1,0.6796129811023255,0,Normal,0.15429896828740935,1,Normal,16.05
TX001115,AC00061,362.09,2023-02-27 16:59:07,Debit,New York,D000449,187.52.200.18,M093,Branch,32,Engineer,31,1,6590.28,2024-11-04 08:07:38,6228.19,Monday,16,191.41199999999998,1,0.7949373578339801,0,Normal,0.16508560753367085,1,Normal,12.77
TX001116,AC00245,42.58,2023-02-06 16:32:53,Debit,San Jose,D000388,214.247.164.80,M057,Online,30,Doctor,80,1,13485.0,2024-11-04 08:10:23,13442.42,Monday,16,176.91666666666666,1,0.5304034417102418,0,Normal,0.08014157612110595,1,Normal,38.57
TX001117,AC00105,122.35,2023-04-12 17:50:15,Credit,Atlanta,D000649,219.219.117.136,M008,Branch,53,Retired,188,1,6472.5,2024-11-04 08:09:08,6594.85,Wednesday,17,127.27333333333333,2,0.25024573490065577,0,Normal,0.1593976177682333,1,Normal,14.5
TX001118,AC00122,248.66,2023-02-03 17:46:54,Debit,Chicago,D000129,175.166.115.182,M058,Online,28,Engineer,113,1,2571.39,2024-11-04 08:11:30,2322.73,Friday,17,259.39833333333337,1,0.6736404131850613,0,Normal,0.2044662430831657,1,Normal,0.81
TX001119,AC00202,461.25,2023-08-28 17:32:47,Credit,Sacramento,D000612,136.172.149.77,M044,Online,54,Doctor,171,1,676.1,2024-11-04 08:09:11,1137.35,Monday,17,310.1766666666667,2,0.9421450518180403,0,Normal,0.14663056040479072,1,Normal,18.38
TX001120,AC00423,61.77,2023-09-28 17:06:32,Debit,Charlotte,D000327,55.154.161.250,M082,Branch,56,Doctor,49,1,12352.2,2024-11-04 08:11:35,12290.43,Thursday,17,506.3566666666666,1,0.5148122307763957,0,Normal,0.09751945894283098,1,Normal,33.29
TX001121,AC00362,268.92,2023-08-14 16:32:28,Debit,Chicago,D000127,199.6.127.153,M022,Branch,29,Engineer,148,1,8765.38,2024-11-04 08:06:36,8496.46,Monday,16,249.27666666666667,2,0.6229213732048277,0,Normal,0.1901440852731932,1,Normal,5.16
TX001122,AC00426,303.97,2023-02-02 16:55:25,Debit,Fort Worth,D000215,7.146.35.122,M056,Online,24,Student,77,5,1590.88,2024-11-04 08:07:47,1286.91,Thursday,16,249.02666666666664,1,0.41334302159198144,2,Suspicious Group 2,-0.0710575392203554,-1,Potential Fraud,84.49
TX001123,AC00204,219.02,2024-01-01 16:30:58,Credit,San Diego,D000442,187.223.139.194,M093,Online,54,Engineer,68,1,7375.73,2024-11-04 08:09:13,7594.75,Monday,16,379.82142857142856,1,0.10217621072937819,0,Normal,0.19478286323162097,1,Normal,3.76
TX001124,AC00369,125.14,2023-08-28 17:19:18,Debit,Baltimore,D000133,48.89.167.189,M080,Branch,20,Student,31,1,1845.18,2024-11-04 08:10:42,1720.04,Monday,17,380.00666666666666,1,0.5737967099213379,0,Normal,0.1627379254343852,1,Normal,13.49
TX001125,AC00365,47.6,2023-02-23 18:42:51,Debit,Austin,D000591,163.58.140.206,M026,Online,53,Engineer,115,1,1382.51,2024-11-04 08:08:20,1334.91,Thursday,18,197.974,1,0.8277436093072783,0,Normal,0.19168188028151995,1,Normal,4.7
TX001126,AC00063,592.82,2023-09-14 17:25:49,Debit,Memphis,D000450,193.108.17.115,M076,Online,74,Retired,248,1,7508.98,2024-11-04 08:12:14,6916.16,Thursday,17,319.272,2,1.6103715367470794,0,Normal,0.07715020955359408,1,Normal,39.48
TX001127,AC00455,372.5,2023-10-16 18:15:48,Debit,Nashville,D000628,205.45.234.42,M073,ATM,22,Student,211,1,3901.82,2024-11-04 08:10:26,3529.32,Monday,18,304.6228571428572,2,0.691147914550079,0,Normal,0.13737291158012588,1,Normal,21.19
TX001128,AC00415,4.72,2023-04-17 16:03:52,Debit,Fort Worth,D000610,45.64.74.86,M051,Branch,32,Engineer,20,1,4792.01,2024-11-04 08:09:28,4787.29,Monday,16,36.056666666666665,1,0.933808185983272,0,Normal,0.12716806486423043,1,Normal,24.29
TX001129,AC00279,144.93,2023-05-16 16:32:00,Debit,Fresno,D000136,141.121.30.32,M093,Branch,42,Engineer,74,1,6887.52,2024-11-04 08:09:18,6742.59,Tuesday,16,235.88888888888889,1,0.1736404409633003,0,Normal,0.19307448914026076,1,Normal,4.27
TX001130,AC00262,316.56,2023-08-29 18:30:14,Debit,Denver,D000457,13.188.62.74,M052,Online,28,Engineer,261,1,8643.51,2024-11-04 08:09:57,8326.95,Tuesday,18,470.47200000000004,2,1.1251118102688997,0,Normal,0.11769626985554232,1,Normal,27.17
TX001131,AC00306,9.18,2023-07-06 18:10:59,Debit,San Francisco,D000535,82.88.241.226,M096,Online,22,Student,140,1,887.32,2024-11-04 08:09:48,878.1400000000001,Thursday,18,219.86333333333334,2,0.9353887587455617,0,Normal,0.16912114403989126,1,Normal,11.55
TX001132,AC00164,421.25,2023-01-05 16:13:59,Debit,Fort Worth,D000422,156.134.123.253,M007,Online,25,Student,66,1,7174.69,2024-11-04 08:07:46,6753.44,Thursday,16,506.56333333333333,1,0.7955615950551445,0,Normal,0.18487485817666333,1,Normal,6.76
TX001133,AC00236,185.71,2023-08-07 16:15:16,Debit,Virginia Beach,D000635,32.71.250.58,M084,Branch,48,Engineer,194,1,2679.91,2024-11-04 08:09:41,2494.2,Monday,16,345.3999999999999,2,0.09394991488998494,0,Normal,0.16579325196299455,1,Normal,12.56
TX001134,AC00095,1432.02,2023-09-08 17:50:09,Debit,Louisville,D000263,105.87.212.115,M081,Branch,60,Retired,138,1,4315.07,2024-11-04 08:09:36,2883.0499999999997,Friday,17,397.73375,0,2.1288788393865072,0,Normal,-0.0003468370540666843,-1,Potential Fraud,63.02
TX001135,AC00016,26.27,2023-03-17 16:22:52,Credit,Portland,D000332,62.27.235.199,M027,Online,45,Engineer,177,1,8853.93,2024-11-04 08:10:21,8880.2,Friday,16,378.6616666666667,2,0.599812003129349,0,Normal,0.1584437806249535,1,Normal,14.79
TX001136,AC00386,297.03,2023-09-08 17:08:30,Debit,Austin,D000329,198.39.35.23,M041,Online,61,Retired,151,1,1088.62,2024-11-04 08:10:10,791.5899999999999,Friday,17,217.94625,2,0.6315035314457443,0,Normal,0.19427034165275042,1,Normal,3.91
TX001137,AC00032,341.67,2023-03-06 16:45:24,Debit,Omaha,D000160,140.94.123.72,M037,Branch,53,Retired,96,5,1442.29,2024-11-04 08:09:03,1100.62,Monday,16,376.0733333333333,1,0.6573581322079922,2,Suspicious Group 2,-0.069073879069521,-1,Potential Fraud,83.89
TX001138,AC00152,99.52,2023-04-10 17:49:04,Debit,San Diego,D000335,24.181.236.233,M083,ATM,52,Engineer,127,1,3798.09,2024-11-04 08:11:40,3698.57,Monday,17,242.4675,1,0.8965300663375234,0,Normal,0.20006691887609845,1,Normal,2.15
TX001139,AC00020,881.1,2023-11-13 16:46:06,Debit,Phoenix,D000309,87.50.72.69,M093,Branch,28,Student,16,1,9951.68,2024-11-04 08:08:10,9070.58,Monday,16,420.89000000000004,0,1.4329010135008229,0,Normal,0.038840803249358014,1,Normal,51.12
TX001140,AC00360,139.69,2023-06-15 17:22:42,Debit,Indianapolis,D000502,147.119.62.178,M025,Online,52,Engineer,180,1,9567.94,2024-11-04 08:07:56,9428.25,Thursday,17,322.37166666666667,2,0.22139261282784697,0,Normal,0.15564195359782051,1,Normal,15.64
TX001141,AC00286,42.72,2023-08-17 16:55:10,Debit,Nashville,D000193,186.135.2.148,M001,ATM,37,Engineer,143,1,2669.66,2024-11-04 08:06:59,2626.94,Thursday,16,90.67333333333333,2,0.8274701119968947,0,Normal,0.19317536119268758,1,Normal,4.24
TX001142,AC00241,112.72,2023-03-27 16:34:18,Debit,Washington,D000602,189.248.139.91,M028,Branch,31,Doctor,17,1,9630.0,2024-11-04 08:12:19,9517.28,Monday,16,193.63444444444445,1,0.7758909807387225,0,Normal,0.11795906659677702,1,Normal,27.09
TX001143,AC00331,568.88,2023-02-10 16:28:47,Debit,Nashville,D000321,213.15.9.253,M076,Branch,19,Student,105,1,1307.86,2024-11-04 08:08:34,738.9799999999999,Friday,16,333.0442857142857,0,0.8656594316887617,0,Normal,0.16343332319091075,1,Normal,13.28
TX001144,AC00258,189.03,2023-04-20 17:54:10,Debit,Oklahoma City,D000074,41.82.55.163,M046,ATM,28,Student,50,1,1916.46,2024-11-04 08:09:07,1727.43,Thursday,17,228.5142857142857,1,0.2585466819999987,0,Normal,0.17758081966555483,1,Normal,8.98
TX001145,AC00040,199.8,2023-07-24 16:18:50,Debit,Detroit,D000138,35.246.53.10,M038,ATM,20,Student,163,1,167.28,2024-11-04 08:11:34,-32.52000000000001,Monday,16,585.114,2,0.35559509458559246,0,Normal,0.14190866166035848,1,Normal,19.81
TX001146,AC00143,189.08,2023-03-13 16:13:13,Debit,Miami,D000641,210.136.14.108,M011,Branch,68,Doctor,238,1,10790.8,2024-11-04 08:08:48,10601.72,Monday,16,275.756,2,0.7172488595790233,0,Normal,0.09011586408093286,1,Normal,35.54
TX001147,AC00068,958.9,2023-07-04 16:30:15,Debit,Memphis,D000183,160.212.125.105,M097,Branch,31,Engineer,135,1,9977.49,2024-11-04 08:06:56,9018.59,Tuesday,16,660.4975,0,0.5603451468188302,0,Normal,0.06208710448400545,1,Normal,44.06
TX001148,AC00052,409.59,2023-03-20 16:08:11,Debit,Albuquerque,D000430,137.33.78.168,M042,Online,35,Doctor,50,1,14563.02,2024-11-04 08:11:25,14153.43,Monday,16,141.48999999999998,1,0.7980950557301758,0,Normal,0.05640023185210585,1,Normal,45.78
TX001149,AC00352,349.34,2023-01-09 16:53:25,Credit,Indianapolis,D000402,199.59.68.207,M047,ATM,28,Student,245,1,614.14,2024-11-04 08:10:29,963.48,Monday,16,194.825,2,0.9724487268250482,0,Normal,0.10817293253706761,1,Normal,30.06
TX001150,AC00254,283.15,2023-08-11 16:31:43,Debit,Baltimore,D000383,36.77.94.252,M089,Online,24,Student,180,1,603.79,2024-11-04 08:11:16,320.64,Friday,16,200.665,2,0.32092748948182026,0,Normal,0.16507965429159194,1,Normal,12.78
TX001151,AC00100,151.82,2023-07-17 16:32:45,Debit,Chicago,D000347,165.114.224.47,M013,ATM,51,Retired,105,1,2197.12,2024-11-04 08:11:54,2045.3,Monday,16,149.11,1,0.5430462602931742,0,Normal,0.19211530701688984,1,Normal,4.57
TX001152,AC00412,438.59,2023-10-30 17:48:09,Debit,San Jose,D000347,193.217.248.188,M035,Online,37,Engineer,103,1,8994.39,2024-11-04 08:09:32,8555.8,Monday,17,285.885,1,0.9895229580431957,0,Normal,0.168124979991905,1,Normal,11.85
TX001153,AC00012,590.57,2023-06-28 16:07:37,Debit,Milwaukee,D000540,150.231.20.169,M050,ATM,79,Retired,93,1,3224.6,2024-11-04 08:07:19,2634.0299999999997,Wednesday,16,344.63000000000005,0,0.840790193650606,0,Normal,0.15639581425258042,1,Normal,15.41
TX001154,AC00353,63.74,2023-09-12 17:50:26,Debit,Chicago,D000658,100.128.70.210,M092,Online,63,Retired,31,1,4336.4,2024-11-04 08:08:53,4272.66,Tuesday,17,76.75,1,0.6825108125220718,0,Normal,0.16888376189182164,1,Normal,11.62
TX001155,AC00445,77.02,2023-08-17 16:18:22,Credit,Miami,D000560,195.237.152.198,M053,Online,59,Doctor,132,1,800.83,2024-11-04 08:07:54,877.85,Thursday,16,357.5,2,0.8955334052378242,0,Normal,0.18930780798720837,1,Normal,5.42
TX001156,AC00281,501.15,2023-08-21 18:07:14,Debit,Phoenix,D000322,180.224.54.115,M088,Branch,47,Engineer,208,1,8821.84,2024-11-04 08:11:33,8320.69,Monday,18,288.0275,2,1.086401924253007,0,Normal,0.10330026226793138,1,Normal,31.54
TX001157,AC00211,917.81,2023-08-30 18:38:56,Debit,Kansas City,D000217,42.61.10.112,M047,ATM,64,Retired,75,2,3173.17,2024-11-04 08:09:46,2255.36,Wednesday,18,497.39,0,0.667273129517971,-1,Fraud (Outliers),0.007324083161577732,1,Normal,60.69
TX001158,AC00379,8.95,2023-10-04 16:01:18,Debit,Oklahoma City,D000686,11.167.243.171,M008,Online,76,Retired,102,1,3299.84,2024-11-04 08:09:45,3290.8900000000003,Wednesday,16,370.74,1,0.7851179800296018,0,Normal,0.17910552284795,1,Normal,8.52
TX001159,AC00108,173.6,2023-11-28 16:38:08,Debit,Austin,D000165,151.247.130.190,M043,Online,21,Student,160,1,421.44,2024-11-04 08:09:35,247.84,Tuesday,16,320.06,2,0.4051005824949579,0,Normal,0.16449591465391522,1,Normal,12.95
TX001160,AC00243,149.4,2023-05-02 16:30:52,Debit,Chicago,D000077,154.138.163.229,M039,ATM,53,Retired,123,1,1035.22,2024-11-04 08:10:16,885.82,Tuesday,16,182.455,1,0.7968113210247646,0,Normal,0.18936144520795395,1,Normal,5.4
TX001161,AC00032,388.21,2023-12-19 16:39:57,Credit,Columbus,D000387,145.246.171.225,M013,Branch,53,Doctor,237,1,9724.49,2024-11-04 08:08:17,10112.699999999999,Tuesday,16,376.0733333333333,2,0.9643992917773648,0,Normal,0.09851813277176297,1,Normal,32.99
TX001162,AC00460,484.3,2023-10-17 17:46:52,Credit,Boston,D000407,93.160.83.196,M026,Online,61,Retired,230,3,7910.3,2024-11-04 08:11:08,8394.6,Tuesday,17,464.195,2,1.1587766352310516,1,Suspicious Group 1,-0.028338755576144292,-1,Potential Fraud,71.52
TX001163,AC00459,126.04,2023-06-19 16:38:13,Credit,Charlotte,D000258,221.169.49.152,M019,Branch,65,Retired,167,1,6041.69,2024-11-04 08:08:06,6167.73,Monday,16,216.2242857142857,2,0.38119438524834887,0,Normal,0.17905502572248455,1,Normal,8.53
TX001164,AC00309,52.04,2023-07-27 16:28:26,Credit,Colorado Springs,D000310,105.87.212.115,M070,Branch,50,Doctor,31,1,8436.12,2024-11-04 08:07:38,8488.160000000002,Thursday,16,52.04,1,0.7084384661957728,0,Normal,0.1561363676367375,1,Normal,15.49
TX001165,AC00109,389.7,2023-03-10 16:40:00,Credit,Austin,D000423,155.164.18.235,M030,Branch,62,Doctor,216,1,7125.15,2024-11-04 08:10:42,7514.849999999999,Friday,16,209.45999999999998,2,0.7778733277436365,0,Normal,0.13400445109467435,1,Normal,22.21
TX001166,AC00393,161.1,2023-04-10 17:28:48,Credit,Miami,D000001,117.67.192.211,M002,ATM,19,Student,104,1,239.12,2024-11-04 08:10:34,400.22,Monday,17,209.20624999999998,1,0.5223820052881627,0,Normal,0.15244730820661367,1,Normal,16.61
TX001167,AC00175,309.77,2023-05-08 16:31:56,Credit,San Antonio,D000384,40.10.25.102,M010,Online,67,Retired,137,1,4378.14,2024-11-04 08:06:24,4687.91,Monday,16,305.21999999999997,2,0.8258554765821126,0,Normal,0.19455207152511228,1,Normal,3.83
TX001168,AC00010,838.57,2023-06-26 16:08:25,Debit,Phoenix,D000430,115.30.82.168,M040,ATM,41,Doctor,273,1,14576.47,2024-11-04 08:11:25,13737.9,Monday,16,395.5242857142857,0,2.258644767407865,0,Normal,-0.04920258820132273,-1,Potential Fraud,77.85
TX001169,AC00120,202.55,2023-11-14 18:49:52,Debit,Dallas,D000028,51.250.46.149,M029,ATM,21,Student,34,2,701.73,2024-11-04 08:09:12,499.18,Tuesday,18,290.7633333333333,1,0.4894237555499215,3,Suspicious Group 3,0.028414104038313237,1,Normal,54.28
TX001170,AC00477,724.18,2023-02-06 16:07:26,Debit,Fort Worth,D000144,104.155.121.252,M002,Branch,41,Doctor,134,1,10922.78,2024-11-04 08:08:21,10198.6,Monday,16,339.6766666666667,0,0.4201116435783808,0,Normal,0.0925724724279352,1,Normal,34.8
TX001171,AC00410,124.98,2023-02-21 16:52:16,Debit,Washington,D000424,40.192.99.27,M062,ATM,24,Student,78,1,642.0,2024-11-04 08:08:27,517.02,Tuesday,16,315.602,1,0.26171464597829214,0,Normal,0.17843338134615866,1,Normal,8.72
TX001172,AC00044,487.32,2023-10-19 18:11:23,Debit,Kansas City,D000345,35.73.67.98,M005,Branch,52,Doctor,164,1,7707.96,2024-11-04 08:09:23,7220.64,Thursday,18,487.32,2,1.0566670904661473,0,Normal,0.16068069205637925,1,Normal,14.11
TX001173,AC00490,635.91,2023-11-28 16:55:41,Credit,Jacksonville,D000281,155.37.19.43,M074,Branch,46,Doctor,78,1,13267.09,2024-11-04 08:10:43,13903.0,Tuesday,16,292.184,0,0.8187541400708597,0,Normal,0.04832243994961227,1,Normal,48.24
TX001174,AC00342,205.65,2023-07-13 16:44:25,Debit,Houston,D000105,157.164.245.130,M080,Branch,62,Retired,144,1,3582.16,2024-11-04 08:09:27,3376.5099999999998,Thursday,16,209.79666666666665,2,0.6278818596658512,0,Normal,0.19861629498940875,1,Normal,2.59
TX001175,AC00462,39.41,2023-11-27 16:27:56,Debit,Louisville,D000356,58.190.9.136,M030,Branch,25,Student,132,1,921.91,2024-11-04 08:11:02,882.5,Monday,16,82.36666666666666,2,0.9607756243270011,0,Normal,0.18455610505936754,1,Normal,6.86
TX001176,AC00267,254.0,2023-05-15 17:33:32,Debit,Nashville,D000436,49.31.186.82,M098,Branch,35,Doctor,63,1,5788.53,2024-11-04 08:08:07,5534.53,Monday,17,200.31099999999998,1,0.233609167209079,0,Normal,0.1909796543329036,1,Normal,4.91
TX001177,AC00363,436.8,2023-11-16 16:30:01,Debit,Houston,D000033,153.178.166.93,M098,Branch,36,Engineer,213,1,4515.43,2024-11-04 08:06:59,4078.63,Thursday,16,391.90916666666664,2,0.901823142154943,0,Normal,0.11842738051157092,1,Normal,26.94
TX001178,AC00211,224.73,2023-02-09 16:27:52,Debit,Miami,D000005,3.102.127.165,M002,Branch,76,Retired,63,1,7551.89,2024-11-04 08:08:39,7327.160000000001,Thursday,16,497.39,1,0.14178706731245413,0,Normal,0.1908207696585852,1,Normal,4.96
TX001179,AC00204,752.69,2023-05-29 18:55:01,Credit,Dallas,D000181,1.98.25.114,M056,ATM,65,Doctor,115,1,14489.69,2024-11-04 08:09:14,15242.380000000001,Monday,18,379.82142857142856,0,0.2238448659150379,0,Normal,0.023786237736964755,1,Normal,55.69
TX001180,AC00456,78.5,2023-02-14 16:06:36,Credit,San Jose,D000574,166.41.54.117,M007,Branch,31,Doctor,41,1,13991.5,2024-11-04 08:11:54,14070.0,Tuesday,16,280.9636363636364,1,0.5419969303219921,0,Normal,0.06248635919006962,1,Normal,43.93
TX001181,AC00016,50.0,2023-02-24 18:05:12,Credit,Jacksonville,D000309,150.231.20.169,M018,ATM,53,Doctor,87,1,185.87,2024-11-04 08:11:22,235.87,Friday,18,378.6616666666667,1,0.5482164341735742,0,Normal,0.14279644775494754,1,Normal,19.54
